x1,x2,x3,x4,class
-0.8427752666048843,0.6004272832629899,-1.1746953600610437,-0.923841112776604,0
-0.1267891994007376,-0.512333705023637,0.19153286284690355,0.11802375449568975,1
-0.24612021060142927,-0.512333705023637,0.6469422704828864,1.0296555133589467,2
0.23120383420133525,0.8229794809203155,0.419237566664895,0.5087230797228,1
-0.8427752666048843,1.4906360738922924,-1.2885477119700393,-1.0540742211856406,0
0.8278588902047904,-0.06722930970898582,0.8177207983463798,1.0296555133589467,2
-0.962106277805575,0.8229794809203155,-1.2316215360155414,-1.0540742211856406,0
-1.6780923450097207,-0.2897815073663114,-1.3454738879245371,-1.3145404380037142,0
0.4698658566027175,0.8229794809203155,0.9315731502553755,1.4203548385860565,2
-1.0814372890062656,-1.4025424956529382,-0.2638765447890788,-0.27267557073142046,1
0.23120383420133525,-1.8476468909675885,0.703868446437384,0.3784899713137631,2
1.6631759686096277,1.2680838762349667,1.3300563819368596,1.6808210554041303,2
-0.1267891994007376,-0.2897815073663114,0.24845903880140166,0.11802375449568975,1
0.23120383420133525,-0.06722930970898582,0.5900160945283883,0.7691892965408733,2
-0.36545122180211986,-1.4025424956529382,0.020754334983410238,-0.1424424623223836,1
-0.24612021060142927,-0.06722930970898582,0.19153286284690355,0.11802375449568975,1
-0.36545122180211986,-1.4025424956529382,-0.03617184097108737,-0.27267557073142046,1
1.1858519238068632,-0.06722930970898582,0.988499326209873,1.1598886217679836,2
0.8278588902047904,-0.512333705023637,0.4761637426193926,0.3784899713137631,1
0.4698658566027175,-1.8476468909675885,0.419237566664895,0.3784899713137631,1
1.4245139462082455,0.37787508560566535,0.5330899185738907,0.2482568629047263,1
-0.962106277805575,-0.06722930970898582,-1.2316215360155414,-1.3145404380037142,0
0.5891968678034081,-1.1799902979956127,0.6469422704828864,0.3784899713137631,1
2.259831024613083,-0.9574381003382871,1.7854657895728425,1.4203548385860565,2
-0.8427752666048843,1.0455316785776412,-1.3454738879245371,-1.3145404380037142,0
1.3051829350075548,0.15532288794833976,0.7607946223918817,1.4203548385860565,2
-1.3200993114076478,0.37787508560566535,-1.2316215360155414,-1.3145404380037142,0
1.0665209126061725,0.6004272832629899,1.1023516781188687,1.6808210554041303,2
0.4698658566027175,-0.2897815073663114,0.30538521475589925,0.11802375449568975,1
-0.7234442554041928,2.3808448645215927,-1.2885477119700393,-1.4447735464127507,0
-1.0814372890062656,1.2680838762349667,-1.3454738879245371,-1.4447735464127507,0
1.0665209126061725,-0.06722930970898582,0.8177207983463798,1.4203548385860565,2
-1.7974233562104123,-0.06722930970898582,-1.5162524157880304,-1.4447735464127507,0
